t,x,y,psi,u,v,r,tau_u_N,tau_r_Nm,F_port_kgf,F_stbd_kgf
1.666000000000000014e+01,1.113586951652580304e+01,-5.290984055960704424e+00,-2.477484565339795441e+00,1.057544332277127408e+00,-1.627897630219166392e-01,-2.683245770516702322e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.667999999999999972e+01,1.111717938083174140e+01,-5.301406170108464266e+00,-2.482850028395489073e+00,1.057500051753968551e+00,-1.628100519277161373e-01,-2.682220579982304010e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.669999999999999929e+01,1.109843405558690854e+01,-5.311727019031197372e+00,-2.488213460719365777e+00,1.057456594194949195e+00,-1.628299422713952727e-01,-2.681214979270013510e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.671999999999999886e+01,1.107963410173923080e+01,-5.321946364530616869e+00,-2.493574901136378585e+00,1.057413945540204958e+00,-1.628494416879625040e-01,-2.680228614631670614e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.674000000000000199e+01,1.106078008065190588e+01,-5.332063970559503652e+00,-2.498934387769621956e+00,1.057372091926798596e+00,-1.628685576731899731e-01,-2.679261137946717386e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.676000000000000156e+01,1.104187255411306268e+01,-5.342079603232775753e+00,-2.504291958051525491e+00,1.057331019687454798e+00,-1.628872975859087524e-01,-2.678312206660037331e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.678000000000000114e+01,1.102291208434490599e+01,-5.351993030838637644e+00,-2.509647648734921521e+00,1.057290715349247234e+00,-1.629056686502745599e-01,-2.677381483719482036e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.680000000000000071e+01,1.100389923401236381e+01,-5.361804023849805034e+00,-2.515001495903989248e+00,1.057251165632239420e+00,-1.629236779580036931e-01,-2.676468637513124693e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.682000000000000028e+01,1.098483456623124255e+01,-5.371512354934798950e+00,-2.520353534985071420e+00,1.057212357448084283e+00,-1.629413324705797084e-01,-2.675573341806294358e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.683999999999999986e+01,1.096571864457589207e+01,-5.381117798969295762e+00,-2.525703800757365780e+00,1.057174277898581982e+00,-1.629586390214306513e-01,-2.674695275678425910e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.685999999999999943e+01,1.094655203308639280e+01,-5.390620133047527851e+00,-2.531052327363491283e+00,1.057136914274199535e+00,-1.629756043180771719e-01,-2.673834123459769008e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.687999999999999901e+01,1.092733529627526856e+01,-5.400019136493726890e+00,-2.536399148319924191e+00,1.057100254052555588e+00,-1.629922349442515794e-01,-2.672989574667998802e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.689999999999999858e+01,1.090806899913373051e+01,-5.409314590873601780e+00,-2.541744296527311597e+00,1.057064284896870321e+00,-1.630085373619880873e-01,-2.672161323944761691e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.692000000000000171e+01,1.088875370713746982e+01,-5.418506280005842335e+00,-2.547087804280654844e+00,1.057028994654384046e+00,-1.630245179136843026e-01,-2.671349070992197761e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.694000000000000128e+01,1.086938998625198671e+01,-5.427593989973647837e+00,-2.552429703279366358e+00,1.056994371354746276e+00,-1.630401828241342388e-01,-2.670552520509469896e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.696000000000000085e+01,1.084997840293748617e+01,-5.436577509136264474e+00,-2.557770024637202155e+00,1.056960403208376142e+00,-1.630555382025329347e-01,-2.669771382129337844e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.698000000000000043e+01,1.083051952415332231e+01,-5.445456628140532551e+00,-2.563108798892063778e+00,1.056927078604798842e+00,-1.630705900444529288e-01,-2.669005370354811113e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.700000000000000000e+01,1.081101391736202366e+01,-5.454231139932434580e+00,-2.568446056015676326e+00,1.056894386110956763e+00,-1.630853442337928672e-01,-2.668254204495907334e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.701999999999999957e+01,1.079146215053287960e+01,-5.462900839768635386e+00,-2.573781825423139935e+00,1.056862314469498854e+00,-1.630998065446981893e-01,-2.667517608606550517e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.703999999999999915e+01,1.077186479214512183e+01,-5.471465525228013327e+00,-2.579116135982353786e+00,1.056830852597050452e+00,-1.631139826434544193e-01,-2.666795311421635839e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.705999999999999872e+01,1.075222241119068478e+01,-5.479924996223176414e+00,-2.584449016023315338e+00,1.056799989582463573e+00,-1.631278780903529790e-01,-2.666087046294289276e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.708000000000000185e+01,1.073253557717656292e+01,-5.488279055011949126e+00,-2.589780493347294321e+00,1.056769714685050543e+00,-1.631414983415299391e-01,-2.665392551133348720e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.710000000000000142e+01,1.071280486012677002e+01,-5.496527506208837899e+00,-2.595110595235881945e+00,1.056740017332803427e+00,-1.631548487507779033e-01,-2.664711568341094905e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.712000000000000099e+01,1.069303083058391302e+01,-5.504670156796461988e+00,-2.600439348459916200e+00,1.056710887120597908e+00,-1.631679345713311080e-01,-2.664043844751248225e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.714000000000000057e+01,1.067321405961036618e+01,-5.512706816136944354e+00,-2.605766779288282375e+00,1.056682313808386287e+00,-1.631807609576241269e-01,-2.663389131567265311e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.716000000000000014e+01,1.065335511878908115e+01,-5.520637295983261694e+00,-2.611092913496591006e+00,1.056654287319379604e+00,-1.631933329670244015e-01,-2.662747184300947589e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.717999999999999972e+01,1.063345458022401324e+01,-5.528461410490545624e+00,-2.616417776375733251e+00,1.056626797738219770e+00,-1.632056555615386539e-01,-2.662117762711389557e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.719999999999999929e+01,1.061351301654018897e+01,-5.536178976227335902e+00,-2.621741392740316368e+00,1.056599835309144142e+00,-1.632177336094937092e-01,-2.661500630744282891e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.721999999999999886e+01,1.059353100088341293e+01,-5.543789812186773247e+00,-2.627063786936973955e+00,1.056573390434143223e+00,-1.632295718871916712e-01,-2.660895556471596923e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.724000000000000199e+01,1.057350910691961587e+01,-5.551293739797736215e+00,-2.632384982852560729e+00,1.056547453671113468e+00,-1.632411750805399797e-01,-2.660302312031654903e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.726000000000000156e+01,1.055344790883385819e+01,-5.558690582935910562e+00,-2.637705003922224289e+00,1.056522015732005437e+00,-1.632525477866563768e-01,-2.659720673569616611e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.728000000000000114e+01,1.053334798132899763e+01,-5.565980167934792888e+00,-2.643023873137360091e+00,1.056497067480968610e+00,-1.632636945154491148e-01,-2.659150421178392842e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.730000000000000071e+01,1.051320989962401420e+01,-5.573162323596625889e+00,-2.648341613053449173e+00,1.056472599932495093e+00,-1.632746196911726844e-01,-2.658591338839997875e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.732000000000000028e+01,1.049303423945200642e+01,-5.580236881203252786e+00,-2.653658245797775983e+00,1.056448604249562440e+00,-1.632853276539593113e-01,-2.658043214367360463e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.733999999999999986e+01,1.047282157705787320e+01,-5.587203674526899810e+00,-2.658973793077033854e+00,1.056425071741775801e+00,-1.632958226613264174e-01,-2.657505839346602783e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.735999999999999943e+01,1.045257248919566351e+01,-5.594062539840874315e+00,-2.664288276184814563e+00,1.056401993863512745e+00,-1.633061088896604063e-01,-2.656979009079802334e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.737999999999999901e+01,1.043228755312562939e+01,-5.600813315930178504e+00,-2.669601716008981995e+00,1.056379362212068962e+00,-1.633161904356768834e-01,-2.656462522528246772e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.740000000000000213e+01,1.041196734661096635e+01,-5.607455844102038789e+00,-2.674914133038934771e+00,1.056357168525808188e+00,-1.633260713178578127e-01,-2.655956182256193898e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.742000000000000171e+01,1.039161244791424998e+01,-5.613989968196342772e+00,-2.680225547372757422e+00,1.056335404682315460e+00,-1.633357554778655241e-01,-2.655459794375146787e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.744000000000000128e+01,1.037122343579358485e+01,-5.620415534595985640e+00,-2.685535978724257422e+00,1.056314062696555700e+00,-1.633452467819342668e-01,-2.654973168488650725e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.746000000000000085e+01,1.035080088949846377e+01,-5.626732392237120628e+00,-2.690845446429896981e+00,1.056293134719038074e+00,-1.633545490222390595e-01,-2.654496117637625829e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.748000000000000043e+01,1.033034538876533937e+01,-5.632940392619311787e+00,-2.696153969455611588e+00,1.056272613033986341e+00,-1.633636659182426953e-01,-2.654028458246238120e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.750000000000000000e+01,1.030985751381292026e+01,-5.639039389815586389e+00,-2.701461566403523751e+00,1.056252490057516757e+00,-1.633726011180205717e-01,-2.653570010068319607e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.751999999999999957e+01,1.028933784533719553e+01,-5.645029240482388744e+00,-2.706768255518549271e+00,1.056232758335823974e+00,-1.633813581995640363e-01,-2.653120596134345144e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.753999999999999915e+01,1.026878696450618911e+01,-5.650909803869425652e+00,-2.712074054694897374e+00,1.056213410543375586e+00,-1.633899406720624170e-01,-2.652680042698965512e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.755999999999999872e+01,1.024820545295445484e+01,-5.656680941829409726e+00,-2.717378981482468259e+00,1.056194439481115577e+00,-1.633983519771637360e-01,-2.652248179189112265e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.758000000000000185e+01,1.022759389277731401e+01,-5.662342518827691684e+00,-2.722683053093144512e+00,1.056175838074678408e+00,-1.634065954902148010e-01,-2.651824838152668784e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.760000000000000142e+01,1.020695286652483880e+01,-5.667894401951784289e+00,-2.727986286406983929e+00,1.056157599372612221e+00,-1.634146745214806462e-01,-2.651409855207720323e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.762000000000000099e+01,1.018628295719559240e+01,-5.673336460920774371e+00,-2.733288697978307979e+00,1.056139716544614471e+00,-1.634225923173436290e-01,-2.651003068992381917e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.764000000000000057e+01,1.016558474823012226e+01,-5.678668568094623836e+00,-2.738590304041693901e+00,1.056122182879778437e+00,-1.634303520614825145e-01,-2.650604321115209716e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.766000000000000014e+01,1.014485882350422052e+01,-5.683890598483353429e+00,-2.743891120517865101e+00,1.056104991784851732e+00,-1.634379568760317147e-01,-2.650213456106195742e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.767999999999999972e+01,1.012410576732195189e+01,-5.689002429756111034e+00,-2.749191163019486073e+00,1.056088136782507014e+00,-1.634454098227211549e-01,-2.649830321368351616e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.769999999999999929e+01,1.010332616440844866e+01,-5.694003942250124517e+00,-2.754490446856860064e+00,1.056071611509626473e+00,-1.634527139039966825e-01,-2.649454767129882371e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.771999999999999886e+01,1.008252059990249094e+01,-5.698895018979532878e+00,-2.759788987043533037e+00,1.056055409715598747e+00,-1.634598720641216307e-01,-2.649086646396949796e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.774000000000000199e+01,1.006168965934886472e+01,-5.703675545644099287e+00,-2.765086798301802595e+00,1.056039525260630052e+00,-1.634668871902595078e-01,-2.648725814907026410e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.776000000000000156e+01,1.004083392869049973e+01,-5.708345410637803319e+00,-2.770383895068133207e+00,1.056023952114069075e+00,-1.634737621135383123e-01,-2.648372131082845082e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.778000000000000114e+01,1.001995399426041189e+01,-5.712904505057310622e+00,-2.775680291498483054e+00,1.056008684352746974e+00,-1.634804996100965024e-01,-2.648025455986937060e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.780000000000000071e+01,9.999050442773427250e+00,-5.717352722710319135e+00,-2.780976001473537185e+00,1.055993716159330909e+00,-1.634871024021110619e-01,-2.647685653276765083e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.782000000000000028e+01,9.978123861317714116e+00,-5.721689960123780949e+00,-2.786271038603854056e+00,1.055979041820693576e+00,-1.634935731588078867e-01,-2.647352589160446024e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.783999999999999986e+01,9.957174837346114415e+00,-5.725916116551999835e+00,-2.791565416234921937e+00,1.055964655726298274e+00,-1.634999144974544905e-01,-2.647026132353066386e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.785999999999999943e+01,9.936203958667283231e+00,-5.730031093984603530e+00,-2.796859147452130490e+00,1.055950552366597961e+00,-1.635061289843357524e-01,-2.646706154033584557e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.787999999999999901e+01,9.915211813436645372e+00,-5.734034797154388130e+00,-2.802152245085655746e+00,1.055936726331452302e+00,-1.635122191357124832e-01,-2.646392527802322592e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.790000000000000213e+01,9.894198990147160089e+00,-5.737927133545035474e+00,-2.807444721715261160e+00,1.055923172308558255e+00,-1.635181874187633388e-01,-2.646085129639042521e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.792000000000000171e+01,9.873166077619911718e+00,-5.741708013398702626e+00,-2.812736589675013832e+00,1.055909885081899313e+00,-1.635240362525103019e-01,-2.645783837861609422e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.794000000000000128e+01,9.852113664994520903e+00,-5.745377349723485239e+00,-2.818027861057921690e+00,1.055896859530208953e+00,-1.635297680087277883e-01,-2.645488533085231242e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.796000000000000085e+01,9.831042341719383515e+00,-5.748935058300746803e+00,-2.823318547720485849e+00,1.055884090625452298e+00,-1.635353850128358211e-01,-2.645199098182280939e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.798000000000000043e+01,9.809952697541749700e+00,-5.752381057692324440e+00,-2.828608661287177028e+00,1.055871573431323096e+00,-1.635408895447775512e-01,-2.644915418242694827e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.800000000000000000e+01,9.788845322497625290e+00,-5.755715269247598798e+00,-2.833898213154830259e+00,1.055859303101758462e+00,-1.635462838398809848e-01,-2.644637380534939353e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.801999999999999957e+01,9.767720806901518671e+00,-5.758937617110437834e+00,-2.839187214496964540e+00,1.055847274879470055e+00,-1.635515700897056945e-01,-2.644364874467551307e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.803999999999999915e+01,9.746579741336034886e+00,-5.762048028226008256e+00,-2.844475676268023889e+00,1.055835484094491905e+00,-1.635567504428743213e-01,-2.644097791551242582e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.805999999999999872e+01,9.725422716641309862e+00,-5.765046432347454619e+00,-2.849763609207545123e+00,1.055823926162746007e+00,-1.635618270058891988e-01,-2.643836025361565589e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.808000000000000185e+01,9.704250323904293651e+00,-5.767932762042448758e+00,-2.855051023844250135e+00,1.055812596584625007e+00,-1.635668018439345728e-01,-2.643579471502139344e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.810000000000000142e+01,9.683063154447895116e+00,-5.770706952699606873e+00,-2.860337930500065795e+00,1.055801490943591103e+00,-1.635716769816642491e-01,-2.643328027568427885e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.812000000000000099e+01,9.661861799819973839e+00,-5.773368942534776060e+00,-2.865624339294072342e+00,1.055790604904793373e+00,-1.635764544039751689e-01,-2.643081593112067140e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.814000000000000057e+01,9.640646851782198823e+00,-5.775918672597185832e+00,-2.870910260146379400e+00,1.055779934213701532e+00,-1.635811360567671346e-01,-2.642840069605739695e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.816000000000000014e+01,9.619418902298766838e+00,-5.778356086775470857e+00,-2.876195702781934926e+00,1.055769474694757459e+00,-1.635857238476886855e-01,-2.642603360408590230e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.817999999999999972e+01,9.598178543524991113e+00,-5.780681131803556916e+00,-2.881480676734263113e+00,1.055759222250043150e+00,-1.635902196468694836e-01,-2.642371370732173874e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.819999999999999929e+01,9.576926367795756789e+00,-5.782893757266421630e+00,-2.886765191349135229e+00,1.055749172857967322e+00,-1.635946252876396279e-01,-2.642144007606939682e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.821999999999999886e+01,9.555662967613848480e+00,-5.784993915605713966e+00,-2.892049255788174733e+00,1.055739322571967787e+00,-1.635989425672356168e-01,-2.641921179849238133e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.824000000000000199e+01,9.534388935638158813e+00,-5.786981562125248502e+00,-2.897332879032397557e+00,1.055729667519232029e+00,-1.636031732474936828e-01,-2.641702798028850996e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.826000000000000156e+01,9.513104864671770855e+00,-5.788856654996363815e+00,-2.902616069885684880e+00,1.055720203899434440e+00,-1.636073190555303869e-01,-2.641488774437038001e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.828000000000000114e+01,9.491811347649928621e+00,-5.790619155263149409e+00,-2.907898836978195956e+00,1.055710927983491088e+00,-1.636113816844107227e-01,-2.641279023055093100e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.830000000000000071e+01,9.470508977627885017e+00,-5.792269026847539415e+00,-2.913181188769717433e+00,1.055701836112331149e+00,-1.636153627938040922e-01,-2.641073459523406997e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.832000000000000028e+01,9.449198347768643202e+00,-5.793806236554273958e+00,-2.918463133552949618e+00,1.055692924695685431e+00,-1.636192640106281793e-01,-2.640872001111030931e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.833999999999999986e+01,9.427880051330587818e+00,-5.795230754075730850e+00,-2.923744679456734552e+00,1.055684190210891993e+00,-1.636230869296809720e-01,-2.640674566685735081e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.835999999999999943e+01,9.406554681655007855e+00,-5.796542551996621384e+00,-2.929025834449225041e+00,1.055675629201718646e+00,-1.636268331142611832e-01,-2.640481076684557116e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.837999999999999901e+01,9.385222832153521821e+00,-5.797741605798557352e+00,-2.934306606340991941e+00,1.055667238277202324e+00,-1.636305040967772073e-01,-2.640291453084833151e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.840000000000000213e+01,9.363885096295389232e+00,-5.798827893864485716e+00,-2.939587002788077719e+00,1.055659014110504224e+00,-1.636341013793448096e-01,-2.640105619375709978e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.842000000000000171e+01,9.342542067594738597e+00,-5.799801397482990062e+00,-2.944867031294991389e+00,1.055650953437783368e+00,-1.636376264343737119e-01,-2.639923500530126366e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.844000000000000128e+01,9.321194339597690615e+00,-5.800662100852460590e+00,-2.950146699217648827e+00,1.055643053057084613e+00,-1.636410807051433547e-01,-2.639745022977265654e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.846000000000000085e+01,9.299842505869390763e+00,-5.801409991085137108e+00,-2.955426013766258020e+00,1.055635309827244628e+00,-1.636444656063679726e-01,-2.639570114575468529e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.848000000000000043e+01,9.278487159980949528e+00,-5.802045058211017015e+00,-2.960704982008150132e+00,1.055627720666812763e+00,-1.636477825247510121e-01,-2.639398704585599331e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.850000000000000000e+01,9.257128895496299137e+00,-5.802567295181631835e+00,-2.965983610870559506e+00,1.055620282552989897e+00,-1.636510328195294184e-01,-2.639230723644866439e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.851999999999999957e+01,9.235768305958956148e+00,-5.802976697873698519e+00,-2.971261907143348591e+00,1.055612992520581050e+00,-1.636542178230075140e-01,-2.639066103741085079e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.853999999999999915e+01,9.214405984878711209e+00,-5.803273265092635746e+00,-2.976539877481686247e+00,1.055605847660965768e+00,-1.636573388410811625e-01,-2.638904778187379230e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.855999999999999872e+01,9.193042525718226443e+00,-5.803456998575950543e+00,-2.981817528408670981e+00,1.055598845121083373e+00,-1.636603971537518853e-01,-2.638746681597315957e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.858000000000000185e+01,9.171678521879567114e+00,-5.803527902996500565e+00,-2.987094866317909325e+00,1.055591982102434434e+00,-1.636633940156314304e-01,-2.638591749860468849e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.860000000000000142e+01,9.150314566690646245e+00,-5.803485985965621374e+00,-2.992371897476042264e+00,1.055585255860096217e+00,-1.636663306564368203e-01,-2.638439920118400006e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.862000000000000099e+01,9.128951253391594634e+00,-5.803331258036126705e+00,-2.997648628025226802e+00,1.055578663701755904e+00,-1.636692082814761307e-01,-2.638291130741061696e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.864000000000000057e+01,9.107589175121066916e+00,-5.803063732705181721e+00,-3.002925063985568244e+00,1.055572202986757135e+00,-1.636720280721251086e-01,-2.638145321303605462e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.866000000000000014e+01,9.086228924902474802e+00,-5.802683426417046597e+00,-3.008201211257508945e+00,1.055565871125161870e+00,-1.636747911862947436e-01,-2.638002432563595900e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
